# r  u  V_H  V_x  V_c  V_eff
3.070000000001e+00 1.242592726076e-01 6.508634655005e-01 -6.291064321811e-02 -2.302001751288e-02 5.649328047695e-01
3.071000000001e+00 1.241340927333e-01 6.506529275411e-01 -6.285473647124e-02 -2.300740750638e-02 5.647907835635e-01
3.072000000001e+00 1.240090329501e-01 6.504425233840e-01 -6.279888181501e-02 -2.299480267824e-02 5.646488388908e-01
3.073000000001e+00 1.238840931542e-01 6.502322529062e-01 -6.274307919773e-02 -2.298220302783e-02 5.645069706806e-01
3.074000000001e+00 1.237592732421e-01 6.500221159848e-01 -6.268732856776e-02 -2.296960855451e-02 5.643651788625e-01
3.075000000001e+00 1.236345731104e-01 6.498121124971e-01 -6.263162987353e-02 -2.295701925764e-02 5.642234633660e-01
3.076000000001e+00 1.235099926555e-01 6.496022423206e-01 -6.257598306350e-02 -2.294443513659e-02 5.640818241206e-01
3.077000000001e+00 1.233855317742e-01 6.493925053329e-01 -6.252038808621e-02 -2.293185619071e-02 5.639402610560e-01
3.078000000001e+00 1.232611903631e-01 6.491829014117e-01 -6.246484489025e-02 -2.291928241936e-02 5.637987741021e-01
3.079000000001e+00 1.231369683190e-01 6.489734304348e-01 -6.240935342426e-02 -2.290671382190e-02 5.636573631886e-01
3.080000000001e+00 1.230128655388e-01 6.487640922802e-01 -6.235391363694e-02 -2.289415039768e-02 5.635160282456e-01
3.081000000001e+00 1.228888819193e-01 6.485548868262e-01 -6.229852547705e-02 -2.288159214607e-02 5.633747692031e-01
3.082000000001e+00 1.227650173575e-01 6.483458139509e-01 -6.224318889339e-02 -2.286903906642e-02 5.632335859911e-01
3.083000000001e+00 1.226412717504e-01 6.481368735329e-01 -6.218790383483e-02 -2.285649115807e-02 5.630924785400e-01
3.084000000001e+00 1.225176449952e-01 6.479280654506e-01 -6.213267025029e-02 -2.284394842038e-02 5.629514467799e-01
3.085000000001e+00 1.223941369890e-01 6.477193895828e-01 -6.207748808875e-02 -2.283141085270e-02 5.628104906413e-01
3.086000000001e+00 1.222707476291e-01 6.475108458083e-01 -6.202235729923e-02 -2.281887845439e-02 5.626696100547e-01
3.087000000001e+00 1.221474768127e-01 6.473024340062e-01 -6.196727783083e-02 -2.280635122478e-02 5.625288049506e-01
3.088000000001e+00 1.220243244371e-01 6.470941540555e-01 -6.191224963268e-02 -2.279382916323e-02 5.623880752596e-01
3.089000000001e+00 1.219012903999e-01 6.468860058355e-01 -6.185727265397e-02 -2.278131226908e-02 5.622474209124e-01
3.090000000001e+00 1.217783745986e-01 6.466779892256e-01 -6.180234684397e-02 -2.276880054168e-02 5.621068418399e-01
3.091000000001e+00 1.216555769306e-01 6.464701041054e-01 -6.174747215197e-02 -2.275629398037e-02 5.619663379730e-01
3.092000000001e+00 1.215328972936e-01 6.462623503545e-01 -6.169264852733e-02 -2.274379258450e-02 5.618259092426e-01
3.093000000001e+00 1.214103355854e-01 6.460547278528e-01 -6.163787591947e-02 -2.273129635340e-02 5.616855555799e-01
3.094000000001e+00 1.212878917036e-01 6.458472364801e-01 -6.158315427786e-02 -2.271880528642e-02 5.615452769159e-01
3.095000000001e+00 1.211655655461e-01 6.456398761168e-01 -6.152848355203e-02 -2.270631938289e-02 5.614050731818e-01
3.096000000001e+00 1.210433570108e-01 6.454326466428e-01 -6.147386369154e-02 -2.269383864216e-02 5.612649443091e-01
3.097000000001e+00 1.209212659956e-01 6.452255479387e-01 -6.141929464603e-02 -2.268136306356e-02 5.611248902291e-01
3.098000000001e+00 1.207992923986e-01 6.450185798850e-01 -6.136477636520e-02 -2.266889264643e-02 5.609849108734e-01
3.099000000001e+00 1.206774361179e-01 6.448117423622e-01 -6.131030879877e-02 -2.265642739010e-02 5.608450061733e-01
3.100000000001e+00 1.205556970516e-01 6.446050352512e-01 -6.125589189655e-02 -2.264396729390e-02 5.607051760608e-01
3.101000000001e+00 1.204340750979e-01 6.443984584329e-01 -6.120152560839e-02 -2.263151235718e-02 5.605654204673e-01
3.102000000001e+00 1.203125701552e-01 6.441920117884e-01 -6.114720988418e-02 -2.261906257925e-02 5.604257393249e-01
3.103000000001e+00 1.201911821217e-01 6.439856951988e-01 -6.109294467389e-02 -2.260661795946e-02 5.602861325654e-01
3.104000000001e+00 1.200699108959e-01 6.437795085455e-01 -6.103872992754e-02 -2.259417849713e-02 5.601466001208e-01
3.105000000001e+00 1.199487563763e-01 6.435734517099e-01 -6.098456559517e-02 -2.258174419158e-02 5.600071419232e-01
3.106000000001e+00 1.198277184615e-01 6.433675245738e-01 -6.093045162692e-02 -2.256931504215e-02 5.598677579047e-01
3.107000000001e+00 1.197067970500e-01 6.431617270187e-01 -6.087638797295e-02 -2.255689104816e-02 5.597284479976e-01
3.108000000001e+00 1.195859920406e-01 6.429560589266e-01 -6.082237458350e-02 -2.254447220894e-02 5.595892121342e-01
3.109000000001e+00 1.194653033319e-01 6.427505201795e-01 -6.076841140883e-02 -2.253205852381e-02 5.594500502469e-01
3.110000000001e+00 1.193447308229e-01 6.425451106596e-01 -6.071449839930e-02 -2.251964999209e-02 5.593109622682e-01
3.111000000001e+00 1.192242744124e-01 6.423398302491e-01 -6.066063550528e-02 -2.250724661311e-02 5.591719481307e-01
3.112000000001e+00 1.191039339993e-01 6.421346788305e-01 -6.060682267721e-02 -2.249484838618e-02 5.590330077671e-01
3.113000000001e+00 1.189837094827e-01 6.419296562862e-01 -6.055305986559e-02 -2.248245531062e-02 5.588941411100e-01
3.114000000001e+00 1.188636007617e-01 6.417247624991e-01 -6.049934702097e-02 -2.247006738575e-02 5.587553480924e-01
3.115000000001e+00 1.187436077353e-01 6.415199973519e-01 -6.044568409394e-02 -2.245768461090e-02 5.586166286471e-01
3.116000000001e+00 1.186237303029e-01 6.413153607276e-01 -6.039207103516e-02 -2.244530698537e-02 5.584779827070e-01
3.117000000001e+00 1.185039683637e-01 6.411108525092e-01 -6.033850779534e-02 -2.243293450848e-02 5.583394102054e-01
3.118000000001e+00 1.183843218170e-01 6.409064725800e-01 -6.028499432523e-02 -2.242056717954e-02 5.582009110753e-01
3.119000000001e+00 1.182647905622e-01 6.407022208234e-01 -6.023153057565e-02 -2.240820499787e-02 5.580624852499e-01
3.120000000001e+00 1.181453744989e-01 6.404980971229e-01 -6.017811649747e-02 -2.239584796277e-02 5.579241326627e-01
3.121000000001e+00 1.180260735266e-01 6.402941013620e-01 -6.012475204160e-02 -2.238349607356e-02 5.577858532469e-01
3.122000000001e+00 1.179068875449e-01 6.400902334246e-01 -6.007143715901e-02 -2.237114932955e-02 5.576476469361e-01
3.123000000001e+00 1.177878164534e-01 6.398864931946e-01 -6.001817180074e-02 -2.235880773005e-02 5.575095136638e-01
3.124000000001e+00 1.176688601520e-01 6.396828805558e-01 -5.996495591784e-02 -2.234647127436e-02 5.573714533636e-01
3.125000000001e+00 1.175500185404e-01 6.394793953927e-01 -5.991178946146e-02 -2.233413996178e-02 5.572334659694e-01
3.126000000001e+00 1.174312915185e-01 6.392760375893e-01 -5.985867238278e-02 -2.232181379163e-02 5.570955514149e-01
3.127000000001e+00 1.173126789863e-01 6.390728070302e-01 -5.980560463302e-02 -2.230949276321e-02 5.569577096340e-01
3.128000000001e+00 1.171941808437e-01 6.388697035999e-01 -5.975258616348e-02 -2.229717687581e-02 5.568199405606e-01
3.129000000001e+00 1.170757969909e-01 6.386667271831e-01 -5.969961692549e-02 -2.228486612875e-02 5.566822441289e-01
3.130000000001e+00 1.169575273280e-01 6.384638776646e-01 -5.964669687045e-02 -2.227256052131e-02 5.565446202728e-01
3.131000000001e+00 1.168393717551e-01 6.382611549294e-01 -5.959382594980e-02 -2.226026005281e-02 5.564070689268e-01
3.132000000001e+00 1.167213301726e-01 6.380585588625e-01 -5.954100411504e-02 -2.224796472253e-02 5.562695900250e-01
3.133000000001e+00 1.166034024808e-01 6.378560893492e-01 -5.948823131770e-02 -2.223567452978e-02 5.561321835017e-01
3.134000000001e+00 1.164855885802e-01 6.376537462749e-01 -5.943550750940e-02 -2.222338947386e-02 5.559948492916e-01
3.135000000001e+00 1.163678883711e-01 6.374515295249e-01 -5.938283264178e-02 -2.221110955405e-02 5.558575873291e-01
3.136000000001e+00 1.162503017542e-01 6.372494389849e-01 -5.933020666654e-02 -2.219883476965e-02 5.557203975487e-01
3.137000000001e+00 1.161328286300e-01 6.370474745407e-01 -5.927762953545e-02 -2.218656511995e-02 5.555832798853e-01
3.138000000001e+00 1.160154688992e-01 6.368456360781e-01 -5.922510120030e-02 -2.217430060425e-02 5.554462342736e-01
3.139000000001e+00 1.158982224626e-01 6.366439234832e-01 -5.917262161296e-02 -2.216204122183e-02 5.553092606484e-01
3.140000000001e+00 1.157810892209e-01 6.364423366420e-01 -5.912019072534e-02 -2.214978697199e-02 5.551723589447e-01
3.141000000001e+00 1.156640690750e-01 6.362408754408e-01 -5.906780848939e-02 -2.213753785401e-02 5.550355290974e-01
3.142000000001e+00 1.155471619259e-01 6.360395397660e-01 -5.901547485714e-02 -2.212529386718e-02 5.548987710417e-01
3.143000000001e+00 1.154303676746e-01 6.358383295042e-01 -5.896318978065e-02 -2.211305501078e-02 5.547620847128e-01
3.144000000001e+00 1.153136862222e-01 6.356372445419e-01 -5.891095321203e-02 -2.210082128411e-02 5.546254700458e-01
3.145000000001e+00 1.151971174697e-01 6.354362847660e-01 -5.885876510344e-02 -2.208859268644e-02 5.544889269762e-01
3.146000000001e+00 1.150806613184e-01 6.352354500634e-01 -5.880662540712e-02 -2.207636921706e-02 5.543524554392e-01
3.147000000001e+00 1.149643176696e-01 6.350347403211e-01 -5.875453407533e-02 -2.206415087525e-02 5.542160553705e-01
3.148000000001e+00 1.148480864245e-01 6.348341554263e-01 -5.870249106038e-02 -2.205193766029e-02 5.540797267056e-01
3.149000000001e+00 1.147319674846e-01 6.346336952663e-01 -5.865049631466e-02 -2.203972957146e-02 5.539434693801e-01
3.150000000001e+00 1.146159607514e-01 6.344333597284e-01 -5.859854979059e-02 -2.202752660804e-02 5.538072833298e-01
3.151000000001e+00 1.145000661265e-01 6.342331487003e-01 -5.854665144063e-02 -2.201532876931e-02 5.536711684904e-01
3.152000000001e+00 1.143842835113e-01 6.340330620697e-01 -5.849480121732e-02 -2.200313605453e-02 5.535351247978e-01
3.153000000001e+00 1.142686128075e-01 6.338330997243e-01 -5.844299907323e-02 -2.199094846299e-02 5.533991521881e-01
3.154000000001e+00 1.141530539170e-01 6.336332615521e-01 -5.839124496098e-02 -2.197876599397e-02 5.532632505971e-01
3.155000000001e+00 1.140376067415e-01 6.334335474411e-01 -5.833953883326e-02 -2.196658864673e-02 5.531274199611e-01
3.156000000001e+00 1.139222711828e-01 6.332339572795e-01 -5.828788064279e-02 -2.195441642054e-02 5.529916602162e-01
3.157000000001e+00 1.138070471430e-01 6.330344909558e-01 -5.823627034236e-02 -2.194224931468e-02 5.528559712987e-01
3.158000000001e+00 1.136919345239e-01 6.328351483582e-01 -5.818470788478e-02 -2.193008732842e-02 5.527203531450e-01
3.159000000001e+00 1.135769332278e-01 6.326359293754e-01 -5.813319322294e-02 -2.191793046103e-02 5.525848056914e-01
3.160000000001e+00 1.134620431566e-01 6.324368338961e-01 -5.808172630978e-02 -2.190577871176e-02 5.524493288746e-01
3.161000000001e+00 1.133472642126e-01 6.322378618091e-01 -5.803030709826e-02 -2.189363207990e-02 5.523139226310e-01
3.162000000001e+00 1.132325962981e-01 6.320390130034e-01 -5.797893554142e-02 -2.188149056470e-02 5.521785868973e-01
3.163000000001e+00 1.131180393154e-01 6.318402873680e-01 -5.792761159235e-02 -2.186935416543e-02 5.520433216102e-01
3.164000000001e+00 1.130035931669e-01 6.316416847922e-01 -5.787633520417e-02 -2.185722288136e-02 5.519081267066e-01
3.165000000001e+00 1.128892577550e-01 6.314432051652e-01 -5.782510633006e-02 -2.184509671173e-02 5.517730021234e-01
3.166000000001e+00 1.127750329824e-01 6.312448483766e-01 -5.777392492326e-02 -2.183297565583e-02 5.516379477975e-01
3.167000000001e+00 1.126609187515e-01 6.310466143159e-01 -5.772279093704e-02 -2.182085971290e-02 5.515029636659e-01
3.168000000001e+00 1.125469149651e-01 6.308485028728e-01 -5.767170432474e-02 -2.180874888220e-02 5.513680496659e-01
3.169000000001e+00 1.124330215258e-01 6.306505139372e-01 -5.762066503974e-02 -2.179664316300e-02 5.512332057345e-01
3.170000000001e+00 1.123192383365e-01 6.304526473991e-01 -5.756967303546e-02 -2.178454255455e-02 5.510984318091e-01
3.171000000001e+00 1.122055653001e-01 6.302549031484e-01 -5.751872826540e-02 -2.177244705610e-02 5.509637278269e-01
3.172000000001e+00 1.120920023194e-01 6.300572810755e-01 -5.746783068307e-02 -2.176035666691e-02 5.508290937255e-01
3.173000000001e+00 1.119785492975e-01 6.298597810706e-01 -5.741698024207e-02 -2.174827138624e-02 5.506945294423e-01
3.174000000001e+00 1.118652061374e-01 6.296624030242e-01 -5.736617689601e-02 -2.173619121333e-02 5.505600349149e-01
3.175000000001e+00 1.117519727422e-01 6.294651468270e-01 -5.731542059858e-02 -2.172411614743e-02 5.504256100809e-01
3.176000000001e+00 1.116388490152e-01 6.292680123695e-01 -5.726471130351e-02 -2.171204618781e-02 5.502912548782e-01
3.177000000001e+00 1.115258348595e-01 6.290709995427e-01 -5.721404896457e-02 -2.169998133370e-02 5.501569692444e-01
3.178000000001e+00 1.114129301786e-01 6.288741082374e-01 -5.716343353559e-02 -2.168792158436e-02 5.500227531175e-01
3.179000000001e+00 1.113001348759e-01 6.286773383449e-01 -5.711286497045e-02 -2.167586693903e-02 5.498886064354e-01
3.180000000001e+00 1.111874488546e-01 6.284806897562e-01 -5.706234322307e-02 -2.166381739696e-02 5.497545291362e-01
3.181000000001e+00 1.110748720185e-01 6.282841623627e-01 -5.701186824743e-02 -2.165177295739e-02 5.496205211579e-01
3.182000000001e+00 1.109624042711e-01 6.280877560558e-01 -5.696143999755e-02 -2.163973361957e-02 5.494865824387e-01
3.183000000001e+00 1.108500455160e-01 6.278914707272e-01 -5.691105842751e-02 -2.162769938273e-02 5.493527129170e-01
3.184000000001e+00 1.107377956571e-01 6.276953062685e-01 -5.686072349142e-02 -2.161567024613e-02 5.492189125310e-01
3.185000000001e+00 1.106256545979e-01 6.274992625715e-01 -5.681043514346e-02 -2.160364620901e-02 5.490851812191e-01
3.186000000001e+00 1.105136222425e-01 6.273033395282e-01 -5.676019333784e-02 -2.159162727059e-02 5.489515189198e-01
3.187000000001e+00 1.104016984947e-01 6.271075370307e-01 -5.670999802884e-02 -2.157961343012e-02 5.488179255717e-01
3.188000000001e+00 1.102898832586e-01 6.269118549710e-01 -5.665984917077e-02 -2.156760468685e-02 5.486844011134e-01
3.189000000001e+00 1.101781764381e-01 6.267162932416e-01 -5.660974671800e-02 -2.155560104000e-02 5.485509454836e-01
3.190000000001e+00 1.100665779375e-01 6.265208517348e-01 -5.655969062494e-02 -2.154360248880e-02 5.484175586211e-01
3.191000000001e+00 1.099550876608e-01 6.263255303432e-01 -5.650968084606e-02 -2.153160903251e-02 5.482842404647e-01
3.192000000001e+00 1.098437055124e-01 6.261303289596e-01 -5.645971733586e-02 -2.151962067034e-02 5.481509909534e-01
3.193000000001e+00 1.097324313966e-01 6.259352474765e-01 -5.640980004892e-02 -2.150763740153e-02 5.480178100261e-01
3.194000000001e+00 1.096212652177e-01 6.257402857871e-01 -5.635992893982e-02 -2.149565922531e-02 5.478846976220e-01
3.195000000001e+00 1.095102068802e-01 6.255454437843e-01 -5.631010396324e-02 -2.148368614091e-02 5.477516536801e-01
3.196000000001e+00 1.093992562887e-01 6.253507213613e-01 -5.626032507388e-02 -2.147171814756e-02 5.476186781398e-01
3.197000000001e+00 1.092884133476e-01 6.251561184113e-01 -5.621059222649e-02 -2.145975524449e-02 5.474857709403e-01
3.198000000001e+00 1.091776779617e-01 6.249616348278e-01 -5.616090537587e-02 -2.144779743093e-02 5.473529320210e-01
3.199000000001e+00 1.090670500357e-01 6.247672705042e-01 -5.611126447688e-02 -2.143584470609e-02 5.472201613213e-01
3.200000000001e+00 1.089565294744e-01 6.245730253343e-01 -5.606166948440e-02 -2.142389706921e-02 5.470874587807e-01
3.201000000001e+00 1.088461161826e-01 6.243788992117e-01 -5.601212035339e-02 -2.141195451952e-02 5.469548243388e-01
3.202000000001e+00 1.087358100652e-01 6.241848920304e-01 -5.596261703883e-02 -2.140001705622e-02 5.468222579354e-01
3.203000000001e+00 1.086256110272e-01 6.239910036844e-01 -5.591315949578e-02 -2.138808467855e-02 5.466897595100e-01
3.204000000001e+00 1.085155189736e-01 6.237972340677e-01 -5.586374767932e-02 -2.137615738572e-02 5.465573290026e-01
3.205000000001e+00 1.084055338097e-01 6.236035830746e-01 -5.581438154458e-02 -2.136423517695e-02 5.464249663530e-01
3.206000000001e+00 1.082956554405e-01 6.234100505995e-01 -5.576506104675e-02 -2.135231805147e-02 5.462926715012e-01
3.207000000001e+00 1.081858837713e-01 6.232166365368e-01 -5.571578614107e-02 -2.134040600849e-02 5.461604443872e-01
3.208000000001e+00 1.080762187074e-01 6.230233407811e-01 -5.566655678282e-02 -2.132849904722e-02 5.460282849511e-01
3.209000000001e+00 1.079666601542e-01 6.228301632272e-01 -5.561737292731e-02 -2.131659716689e-02 5.458961931330e-01
3.210000000001e+00 1.078572080171e-01 6.226371037699e-01 -5.556823452993e-02 -2.130470036670e-02 5.457641688733e-01
3.211000000001e+00 1.077478622017e-01 6.224441623042e-01 -5.551914154610e-02 -2.129280864587e-02 5.456322121122e-01
3.212000000001e+00 1.076386226135e-01 6.222513387250e-01 -5.547009393129e-02 -2.128092200361e-02 5.455003227901e-01
3.213000000001e+00 1.075294891582e-01 6.220586329276e-01 -5.542109164101e-02 -2.126904043913e-02 5.453685008475e-01
3.214000000001e+00 1.074204617415e-01 6.218660448074e-01 -5.537213463084e-02 -2.125716395165e-02 5.452367462249e-01
3.215000000001e+00 1.073115402691e-01 6.216735742597e-01 -5.532322285637e-02 -2.124529254037e-02 5.451050588629e-01
3.216000000001e+00 1.072027246469e-01 6.214812211800e-01 -5.527435627328e-02 -2.123342620450e-02 5.449734387022e-01
3.217000000001e+00 1.070940147808e-01 6.212889854641e-01 -5.522553483727e-02 -2.122156494324e-02 5.448418856836e-01
3.218000000001e+00 1.069854105768e-01 6.210968670077e-01 -5.517675850408e-02 -2.120970875581e-02 5.447103997478e-01
3.219000000001e+00 1.068769119409e-01 6.209048657067e-01 -5.512802722953e-02 -2.119785764140e-02 5.445789808358e-01
3.220000000001e+00 1.067685187793e-01 6.207129814571e-01 -5.507934096945e-02 -2.118601159923e-02 5.444476288884e-01
3.221000000001e+00 1.066602309980e-01 6.205212141551e-01 -5.503069967974e-02 -2.117417062849e-02 5.443163438468e-01
3.222000000001e+00 1.065520485034e-01 6.203295636968e-01 -5.498210331634e-02 -2.116233472838e-02 5.441851256521e-01
3.223000000001e+00 1.064439712017e-01 6.201380299788e-01 -5.493355183524e-02 -2.115050389811e-02 5.440539742454e-01
3.224000000001e+00 1.063359989993e-01 6.199466128973e-01 -5.488504519247e-02 -2.113867813688e-02 5.439228895680e-01
3.225000000001e+00 1.062281318027e-01 6.197553123491e-01 -5.483658334412e-02 -2.112685744388e-02 5.437918715611e-01
3.226000000001e+00 1.061203695184e-01 6.195641282308e-01 -5.478816624630e-02 -2.111504181832e-02 5.436609201662e-01
3.227000000001e+00 1.060127120528e-01 6.193730604394e-01 -5.473979385520e-02 -2.110323125938e-02 5.435300353248e-01
3.228000000001e+00 1.059051593127e-01 6.191821088716e-01 -5.469146612703e-02 -2.109142576627e-02 5.433992169783e-01
3.229000000001e+00 1.057977112048e-01 6.189912734246e-01 -5.464318301807e-02 -2.107962533818e-02 5.432684650684e-01
3.230000000001e+00 1.056903676357e-01 6.188005539956e-01 -5.459494448461e-02 -2.106782997430e-02 5.431377795367e-01
3.231000000001e+00 1.055831285125e-01 6.186099504818e-01 -5.454675048303e-02 -2.105603967383e-02 5.430071603249e-01
3.232000000001e+00 1.054759937419e-01 6.184194627807e-01 -5.449860096973e-02 -2.104425443595e-02 5.428766073750e-01
